model,draw,module,approving,veto_total,predicted_harmful,favorable_uncertainty_fail,neutral,invalid,near_zero_upper_abs_le_1e_10,both_means_negative,ce_negative_kl_nonnegative,ce_nonnegative_kl_negative,both_nonnegative,both_pass,only_ce_pass,only_kl_pass,neither_pass
qwen4b,draw1,model.layers.31.mlp.gate_proj,kl,17,0,17,0,0,0,8275,3945,4032,8068,1,67,17,24235
qwen4b,draw2,model.layers.31.mlp.gate_proj,ce,76,12,64,0,0,0,8253,4098,4207,7762,2,76,31,24211
qwen4b,draw2,model.layers.31.mlp.gate_proj,kl,31,6,25,0,0,0,8253,4098,4207,7762,2,76,31,24211
qwen4b,draw3,model.layers.31.mlp.gate_proj,ce,82,10,72,0,0,0,8557,3801,3931,8031,1,82,23,24214
qwen4b,draw3,model.layers.31.mlp.gate_proj,kl,23,1,22,0,0,0,8557,3801,3931,8031,1,82,23,24214
qwen4b,draw4,model.layers.31.mlp.gate_proj,ce,77,14,63,0,0,0,8559,3650,3857,8254,2,77,17,24224
qwen4b,draw4,model.layers.31.mlp.gate_proj,kl,17,2,15,0,0,0,8559,3650,3857,8254,2,77,17,24224
qwen4b,seed0,model.layers.31.mlp.up_proj,ce,171,33,138,0,0,0,8405,3956,4038,7921,2,171,25,24122
qwen4b,seed0,model.layers.31.mlp.up_proj,kl,25,2,23,0,0,0,8405,3956,4038,7921,2,171,25,24122
qwen4b,draw1,model.layers.31.mlp.up_proj,ce,165,30,135,0,0,0,8115,4081,4313,7811,2,165,20,24133
qwen4b,draw1,model.layers.31.mlp.up_proj,kl,20,2,18,0,0,0,8115,4081,4313,7811,2,165,20,24133
qwen4b,draw2,model.layers.31.mlp.up_proj,ce,164,39,125,0,0,0,8088,4134,4517,7581,2,164,17,24137
qwen4b,draw2,model.layers.31.mlp.up_proj,kl,17,5,12,0,0,0,8088,4134,4517,7581,2,164,17,24137
qwen4b,draw3,model.layers.31.mlp.up_proj,ce,143,36,107,0,0,0,8118,4126,4160,7916,3,143,18,24156
qwen4b,draw3,model.layers.31.mlp.up_proj,kl,18,5,13,0,0,0,8118,4126,4160,7916,3,143,18,24156
qwen4b,draw4,model.layers.31.mlp.up_proj,ce,173,44,129,0,0,0,8300,3987,4089,7944,2,173,18,24127
qwen4b,draw4,model.layers.31.mlp.up_proj,kl,18,4,14,0,0,0,8300,3987,4089,7944,2,173,18,24127
qwen4b,seed0,model.layers.31.self_attn.k_proj,ce,14,4,10,0,0,0,855,464,446,795,0,14,4,2542
qwen4b,seed0,model.layers.31.self_attn.k_proj,kl,4,1,3,0,0,0,855,464,446,795,0,14,4,2542
qwen4b,draw1,model.layers.31.self_attn.k_proj,ce,8,2,6,0,0,0,851,471,434,804,1,8,7,2544
qwen4b,draw1,model.layers.31.self_attn.k_proj,kl,7,0,7,0,0,0,851,471,434,804,1,8,7,2544
qwen4b,draw2,model.layers.31.self_attn.k_proj,ce,19,5,14,0,0,0,768,504,467,821,0,19,5,2536
qwen4b,draw2,model.layers.31.self_attn.k_proj,kl,5,2,3,0,0,0,768,504,467,821,0,19,5,2536
qwen4b,draw3,model.layers.31.self_attn.k_proj,ce,13,4,9,0,0,0,836,476,427,821,0,13,5,2542
qwen4b,draw3,model.layers.31.self_attn.k_proj,kl,5,1,4,0,0,0,836,476,427,821,0,13,5,2542
qwen4b,draw4,model.layers.31.self_attn.k_proj,ce,15,6,9,0,0,0,838,444,476,802,0,15,7,2538
qwen4b,draw4,model.layers.31.self_attn.k_proj,kl,7,2,5,0,0,0,838,444,476,802,0,15,7,2538
qwen4b,seed0,model.layers.31.self_attn.o_proj,ce,650,184,466,0,0,0,3129,1953,2038,3120,13,650,29,9548
qwen4b,seed0,model.layers.31.self_attn.o_proj,kl,29,7,22,0,0,0,3129,1953,2038,3120,13,650,29,9548
qwen4b,draw1,model.layers.31.self_attn.o_proj,ce,551,140,411,0,0,0,3188,1845,1920,3287,28,551,19,9642
qwen4b,draw1,model.layers.31.self_attn.o_proj,kl,19,4,15,0,0,0,3188,1845,1920,3287,28,551,19,9642
qwen4b,draw2,model.layers.31.self_attn.o_proj,ce,599,162,437,0,0,0,3173,1953,2041,3073,11,599,17,9613
qwen4b,draw2,model.layers.31.self_attn.o_proj,kl,17,8,9,0,0,0,3173,1953,2041,3073,11,599,17,9613
qwen4b,draw3,model.layers.31.self_attn.o_proj,ce,647,186,461,0,0,0,3056,1968,2135,3081,8,647,11,9574
qwen4b,draw3,model.layers.31.self_attn.o_proj,kl,11,4,7,0,0,0,3056,1968,2135,3081,8,647,11,9574
qwen4b,draw4,model.layers.31.self_attn.o_proj,ce,652,173,479,0,0,0,3207,1935,2005,3093,9,652,16,9563
qwen4b,draw4,model.layers.31.self_attn.o_proj,kl,16,3,13,0,0,0,3207,1935,2005,3093,9,652,16,9563
qwen4b,seed0,model.layers.31.self_attn.q_proj,ce,89,27,62,0,0,0,3292,1805,1852,3291,2,89,8,10141
qwen4b,seed0,model.layers.31.self_attn.q_proj,kl,8,1,7,0,0,0,3292,1805,1852,3291,2,89,8,10141
qwen4b,draw1,model.layers.31.self_attn.q_proj,ce,58,9,49,0,0,0,3337,1783,1798,3322,1,58,12,10169
qwen4b,draw1,model.layers.31.self_attn.q_proj,kl,12,1,11,0,0,0,3337,1783,1798,3322,1,58,12,10169
qwen4b,draw2,model.layers.31.self_attn.q_proj,ce,70,13,57,0,0,0,3219,1892,1895,3234,0,70,6,10164
qwen4b,draw2,model.layers.31.self_attn.q_proj,kl,6,2,4,0,0,0,3219,1892,1895,3234,0,70,6,10164
qwen4b,draw3,model.layers.31.self_attn.q_proj,ce,73,15,58,0,0,0,3332,1898,1852,3158,1,73,11,10155
qwen4b,draw3,model.layers.31.self_attn.q_proj,kl,11,3,8,0,0,0,3332,1898,1852,3158,1,73,11,10155
qwen4b,draw4,model.layers.31.self_attn.q_proj,ce,63,17,46,0,0,0,3350,1816,1839,3235,0,63,13,10164
qwen4b,draw4,model.layers.31.self_attn.q_proj,kl,13,3,10,0,0,0,3350,1816,1839,3235,0,63,13,10164
qwen4b,seed0,model.layers.31.self_attn.v_proj,ce,112,24,88,0,0,0,815,490,504,751,3,112,4,2441
qwen4b,seed0,model.layers.31.self_attn.v_proj,kl,4,2,2,0,0,0,815,490,504,751,3,112,4,2441
qwen4b,draw1,model.layers.31.self_attn.v_proj,ce,100,26,74,0,0,0,850,428,507,775,3,100,3,2454
qwen4b,draw1,model.layers.31.self_attn.v_proj,kl,3,0,3,0,0,0,850,428,507,775,3,100,3,2454
qwen4b,draw2,model.layers.31.self_attn.v_proj,ce,119,28,91,0,0,0,817,479,518,746,0,119,5,2436
qwen4b,draw2,model.layers.31.self_attn.v_proj,kl,5,1,4,0,0,0,817,479,518,746,0,119,5,2436
qwen4b,draw3,model.layers.31.self_attn.v_proj,ce,113,35,78,0,0,0,800,496,530,734,1,113,3,2443
qwen4b,draw3,model.layers.31.self_attn.v_proj,kl,3,1,2,0,0,0,800,496,530,734,1,113,3,2443
qwen4b,draw4,model.layers.31.self_attn.v_proj,ce,135,39,96,0,0,0,828,476,500,756,1,135,2,2422
qwen4b,draw4,model.layers.31.self_attn.v_proj,kl,2,1,1,0,0,0,828,476,500,756,1,135,2,2422
qwen4b,seed0,model.layers.32.mlp.down_proj,ce,751,175,576,0,0,0,7743,4458,4573,7546,11,751,35,23523
qwen4b,seed0,model.layers.32.mlp.down_proj,kl,35,3,32,0,0,0,7743,4458,4573,7546,11,751,35,23523
qwen4b,draw1,model.layers.32.mlp.down_proj,ce,678,134,544,0,0,0,7806,4442,4541,7531,12,678,37,23593
qwen4b,draw1,model.layers.32.mlp.down_proj,kl,37,1,36,0,0,0,7806,4442,4541,7531,12,678,37,23593
qwen4b,draw2,model.layers.32.mlp.down_proj,ce,699,152,547,0,0,0,7860,4475,4817,7168,8,699,26,23587
qwen4b,draw2,model.layers.32.mlp.down_proj,kl,26,5,21,0,0,0,7860,4475,4817,7168,8,699,26,23587
qwen4b,draw3,model.layers.32.mlp.down_proj,ce,692,183,509,0,0,0,7706,4600,4789,7225,12,692,37,23579
qwen4b,draw3,model.layers.32.mlp.down_proj,kl,37,4,33,0,0,0,7706,4600,4789,7225,12,692,37,23579
qwen4b,draw4,model.layers.32.mlp.down_proj,ce,714,168,546,0,0,0,7620,4550,4820,7330,9,714,35,23562
qwen4b,draw4,model.layers.32.mlp.down_proj,kl,35,4,31,0,0,0,7620,4550,4820,7330,9,714,35,23562
qwen4b,seed0,model.layers.32.mlp.gate_proj,ce,170,27,143,0,0,0,8446,3851,4011,8012,5,170,28,24117
qwen4b,seed0,model.layers.32.mlp.gate_proj,kl,28,3,25,0,0,0,8446,3851,4011,8012,5,170,28,24117
qwen4b,draw1,model.layers.32.mlp.gate_proj,ce,145,23,122,0,0,0,8289,4052,4260,7719,7,145,28,24140
qwen4b,draw1,model.layers.32.mlp.gate_proj,kl,28,0,28,0,0,0,8289,4052,4260,7719,7,145,28,24140
qwen4b,draw2,model.layers.32.mlp.gate_proj,ce,149,36,113,0,0,0,8151,4008,4427,7734,0,149,28,24143
qwen4b,draw2,model.layers.32.mlp.gate_proj,kl,28,3,25,0,0,0,8151,4008,4427,7734,0,149,28,24143
qwen4b,draw3,model.layers.32.mlp.gate_proj,ce,150,34,116,0,0,0,8243,4145,4088,7844,3,150,19,24148
qwen4b,draw3,model.layers.32.mlp.gate_proj,kl,19,0,19,0,0,0,8243,4145,4088,7844,3,150,19,24148
qwen4b,draw4,model.layers.32.mlp.gate_proj,ce,168,38,130,0,0,0,8286,4088,4099,7847,2,168,22,24128
qwen4b,draw4,model.layers.32.mlp.gate_proj,kl,22,3,19,0,0,0,8286,4088,4099,7847,2,168,22,24128
qwen4b,seed0,model.layers.32.mlp.up_proj,ce,263,56,207,0,0,0,8114,4108,4258,7840,8,263,22,24027
qwen4b,seed0,model.layers.32.mlp.up_proj,kl,22,3,19,0,0,0,8114,4108,4258,7840,8,263,22,24027
qwen4b,draw1,model.layers.32.mlp.up_proj,ce,246,47,199,0,0,0,8012,4241,4372,7695,9,246,38,24027
qwen4b,draw1,model.layers.32.mlp.up_proj,kl,38,6,32,0,0,0,8012,4241,4372,7695,9,246,38,24027
qwen4b,draw2,model.layers.32.mlp.up_proj,ce,255,47,208,0,0,0,8019,4399,4556,7346,6,255,26,24033
qwen4b,draw2,model.layers.32.mlp.up_proj,kl,26,5,21,0,0,0,8019,4399,4556,7346,6,255,26,24033
qwen4b,draw3,model.layers.32.mlp.up_proj,ce,252,47,205,0,0,0,8125,4162,4406,7627,3,252,22,24043
qwen4b,draw3,model.layers.32.mlp.up_proj,kl,22,4,18,0,0,0,8125,4162,4406,7627,3,252,22,24043
qwen4b,draw4,model.layers.32.mlp.up_proj,ce,262,54,208,0,0,0,8111,4238,4273,7698,4,262,24,24030
qwen4b,draw4,model.layers.32.mlp.up_proj,kl,24,7,17,0,0,0,8111,4238,4273,7698,4,262,24,24030
qwen4b,seed0,model.layers.32.self_attn.k_proj,ce,57,10,47,0,0,0,818,436,483,823,1,57,0,2502
qwen4b,seed0,model.layers.32.self_attn.k_proj,kl,0,0,0,0,0,0,818,436,483,823,1,57,0,2502
qwen4b,draw1,model.layers.32.self_attn.k_proj,ce,44,3,41,0,0,0,848,435,436,841,3,44,3,2510
qwen4b,draw1,model.layers.32.self_attn.k_proj,kl,3,1,2,0,0,0,848,435,436,841,3,44,3,2510
qwen4b,draw2,model.layers.32.self_attn.k_proj,ce,42,16,26,0,0,0,791,470,492,807,1,42,1,2516
qwen4b,draw2,model.layers.32.self_attn.k_proj,kl,1,0,1,0,0,0,791,470,492,807,1,42,1,2516
qwen4b,draw3,model.layers.32.self_attn.k_proj,ce,44,9,35,0,0,0,811,459,489,801,0,44,1,2515
qwen4b,draw3,model.layers.32.self_attn.k_proj,kl,1,0,1,0,0,0,811,459,489,801,0,44,1,2515
qwen4b,draw4,model.layers.32.self_attn.k_proj,ce,56,8,48,0,0,0,831,426,551,752,0,56,1,2503
qwen4b,draw4,model.layers.32.self_attn.k_proj,kl,1,1,0,0,0,0,831,426,551,752,0,56,1,2503
qwen4b,seed0,model.layers.32.self_attn.o_proj,ce,1247,319,928,0,0,0,3161,1882,2035,3162,18,1247,21,8954
qwen4b,seed0,model.layers.32.self_attn.o_proj,kl,21,7,14,0,0,0,3161,1882,2035,3162,18,1247,21,8954
qwen4b,draw1,model.layers.32.self_attn.o_proj,ce,1110,242,868,0,0,0,3299,1752,1822,3367,28,1110,17,9085
qwen4b,draw1,model.layers.32.self_attn.o_proj,kl,17,2,15,0,0,0,3299,1752,1822,3367,28,1110,17,9085
qwen4b,draw2,model.layers.32.self_attn.o_proj,ce,1190,302,888,0,0,0,3199,1930,1974,3137,10,1190,15,9025
qwen4b,draw2,model.layers.32.self_attn.o_proj,kl,15,5,10,0,0,0,3199,1930,1974,3137,10,1190,15,9025
qwen4b,draw3,model.layers.32.self_attn.o_proj,ce,1197,368,829,0,0,0,3099,1946,2062,3133,11,1197,21,9011
qwen4b,draw3,model.layers.32.self_attn.o_proj,kl,21,7,14,0,0,0,3099,1946,2062,3133,11,1197,21,9011
qwen4b,draw4,model.layers.32.self_attn.o_proj,ce,1197,338,859,0,0,0,3157,1970,1970,3143,16,1197,18,9009
qwen4b,draw4,model.layers.32.self_attn.o_proj,kl,18,8,10,0,0,0,3157,1970,1970,3143,16,1197,18,9009
qwen4b,seed0,model.layers.32.self_attn.q_proj,ce,233,46,187,0,0,0,3252,1929,1871,3188,16,233,8,9983
qwen4b,seed0,model.layers.32.self_attn.q_proj,kl,8,1,7,0,0,0,3252,1929,1871,3188,16,233,8,9983
qwen4b,draw1,model.layers.32.self_attn.q_proj,ce,195,27,168,0,0,0,3359,1768,1789,3324,18,195,10,10017
qwen4b,draw1,model.layers.32.self_attn.q_proj,kl,10,2,8,0,0,0,3359,1768,1789,3324,18,195,10,10017
qwen4b,draw2,model.layers.32.self_attn.q_proj,ce,231,42,189,0,0,0,3297,1857,1883,3203,2,231,4,10003
qwen4b,draw2,model.layers.32.self_attn.q_proj,kl,4,1,3,0,0,0,3297,1857,1883,3203,2,231,4,10003
qwen4b,draw3,model.layers.32.self_attn.q_proj,ce,237,56,181,0,0,0,3258,1880,1807,3295,3,237,10,9990
qwen4b,draw3,model.layers.32.self_attn.q_proj,kl,10,4,6,0,0,0,3258,1880,1807,3295,3,237,10,9990
qwen4b,draw4,model.layers.32.self_attn.q_proj,ce,239,56,183,0,0,0,3242,1834,1936,3228,4,239,8,9989
qwen4b,draw4,model.layers.32.self_attn.q_proj,kl,8,0,8,0,0,0,3242,1834,1936,3228,4,239,8,9989
qwen4b,seed0,model.layers.32.self_attn.v_proj,ce,247,74,173,0,0,0,798,472,567,723,11,247,7,2295
qwen4b,seed0,model.layers.32.self_attn.v_proj,kl,7,5,2,0,0,0,798,472,567,723,11,247,7,2295
qwen4b,draw1,model.layers.32.self_attn.v_proj,ce,219,55,164,0,0,0,833,454,472,801,11,219,8,2322
qwen4b,draw1,model.layers.32.self_attn.v_proj,kl,8,1,7,0,0,0,833,454,472,801,11,219,8,2322
qwen4b,draw2,model.layers.32.self_attn.v_proj,ce,228,53,175,0,0,0,813,472,520,755,12,228,9,2311
qwen4b,draw2,model.layers.32.self_attn.v_proj,kl,9,3,6,0,0,0,813,472,520,755,12,228,9,2311
qwen4b,draw3,model.layers.32.self_attn.v_proj,ce,238,64,174,0,0,0,779,497,521,763,8,238,5,2309
qwen4b,draw3,model.layers.32.self_attn.v_proj,kl,5,2,3,0,0,0,779,497,521,763,8,238,5,2309
qwen4b,draw4,model.layers.32.self_attn.v_proj,ce,242,68,174,0,0,0,813,504,507,736,3,242,4,2311
qwen4b,draw4,model.layers.32.self_attn.v_proj,kl,4,1,3,0,0,0,813,504,507,736,3,242,4,2311
qwen4b,seed0,model.layers.33.mlp.down_proj,ce,1103,302,801,0,0,0,7614,4729,4823,7154,27,1103,50,23140
qwen4b,seed0,model.layers.33.mlp.down_proj,kl,50,9,41,0,0,0,7614,4729,4823,7154,27,1103,50,23140
qwen4b,draw1,model.layers.33.mlp.down_proj,ce,1085,243,842,0,0,0,7773,4402,4626,7519,33,1085,45,23157
qwen4b,draw1,model.layers.33.mlp.down_proj,kl,45,12,33,0,0,0,7773,4402,4626,7519,33,1085,45,23157
qwen4b,draw2,model.layers.33.mlp.down_proj,ce,1009,286,723,0,0,0,7553,4783,4881,7103,15,1009,55,23241
qwen4b,draw2,model.layers.33.mlp.down_proj,kl,55,11,44,0,0,0,7553,4783,4881,7103,15,1009,55,23241
qwen4b,draw3,model.layers.33.mlp.down_proj,ce,1037,314,723,0,0,0,7586,4785,4941,7008,15,1037,38,23230
qwen4b,draw3,model.layers.33.mlp.down_proj,kl,38,7,31,0,0,0,7586,4785,4941,7008,15,1037,38,23230
qwen4b,draw4,model.layers.33.mlp.down_proj,ce,1071,319,752,0,0,0,7452,4777,4918,7173,15,1071,50,23184
qwen4b,draw4,model.layers.33.mlp.down_proj,kl,50,15,35,0,0,0,7452,4777,4918,7173,15,1071,50,23184
qwen4b,seed0,model.layers.33.mlp.gate_proj,ce,171,44,127,0,0,0,8114,4119,4295,7792,12,171,40,24097
qwen4b,seed0,model.layers.33.mlp.gate_proj,kl,40,5,35,0,0,0,8114,4119,4295,7792,12,171,40,24097
qwen4b,draw1,model.layers.33.mlp.gate_proj,ce,165,14,151,0,0,0,8097,4258,4363,7602,14,165,25,24116
qwen4b,draw1,model.layers.33.mlp.gate_proj,kl,25,4,21,0,0,0,8097,4258,4363,7602,14,165,25,24116
qwen4b,draw2,model.layers.33.mlp.gate_proj,ce,162,32,130,0,0,0,8006,4215,4475,7624,8,162,28,24122
qwen4b,draw2,model.layers.33.mlp.gate_proj,kl,28,5,23,0,0,0,8006,4215,4475,7624,8,162,28,24122
qwen4b,draw3,model.layers.33.mlp.gate_proj,ce,174,34,140,0,0,0,7948,4348,4455,7569,6,174,27,24113
qwen4b,draw3,model.layers.33.mlp.gate_proj,kl,27,2,25,0,0,0,7948,4348,4455,7569,6,174,27,24113
qwen4b,draw4,model.layers.33.mlp.gate_proj,ce,181,42,139,0,0,0,7988,4245,4314,7773,6,181,23,24110
qwen4b,draw4,model.layers.33.mlp.gate_proj,kl,23,4,19,0,0,0,7988,4245,4314,7773,6,181,23,24110
qwen4b,seed0,model.layers.33.mlp.up_proj,ce,361,85,276,0,0,0,7893,4340,4435,7652,14,361,29,23916
qwen4b,seed0,model.layers.33.mlp.up_proj,kl,29,7,22,0,0,0,7893,4340,4435,7652,14,361,29,23916
qwen4b,draw1,model.layers.33.mlp.up_proj,ce,337,71,266,0,0,0,7820,4406,4596,7498,26,337,37,23920
qwen4b,draw1,model.layers.33.mlp.up_proj,kl,37,3,34,0,0,0,7820,4406,4596,7498,26,337,37,23920
qwen4b,draw2,model.layers.33.mlp.up_proj,ce,340,93,247,0,0,0,7837,4319,4548,7616,7,340,24,23949
qwen4b,draw2,model.layers.33.mlp.up_proj,kl,24,4,20,0,0,0,7837,4319,4548,7616,7,340,24,23949
qwen4b,draw3,model.layers.33.mlp.up_proj,ce,323,94,229,0,0,0,7861,4495,4671,7293,10,323,35,23952
qwen4b,draw3,model.layers.33.mlp.up_proj,kl,35,5,30,0,0,0,7861,4495,4671,7293,10,323,35,23952
qwen4b,draw4,model.layers.33.mlp.up_proj,ce,377,101,276,0,0,1,7836,4521,4568,7395,7,377,22,23914
qwen4b,draw4,model.layers.33.mlp.up_proj,kl,22,4,18,0,0,0,7836,4521,4568,7395,7,377,22,23914
qwen4b,seed0,model.layers.33.self_attn.k_proj,ce,42,9,33,0,0,0,831,489,484,756,1,42,6,2511
qwen4b,seed0,model.layers.33.self_attn.k_proj,kl,6,0,6,0,0,0,831,489,484,756,1,42,6,2511
qwen4b,draw1,model.layers.33.self_attn.k_proj,ce,41,5,36,0,0,0,845,475,452,788,0,41,2,2517
qwen4b,draw1,model.layers.33.self_attn.k_proj,kl,2,1,1,0,0,0,845,475,452,788,0,41,2,2517
qwen4b,draw2,model.layers.33.self_attn.k_proj,ce,54,11,43,0,0,0,855,441,470,794,1,54,6,2499
qwen4b,draw2,model.layers.33.self_attn.k_proj,kl,6,1,5,0,0,0,855,441,470,794,1,54,6,2499
qwen4b,draw3,model.layers.33.self_attn.k_proj,ce,42,9,33,0,0,0,806,471,471,812,2,42,4,2512
qwen4b,draw3,model.layers.33.self_attn.k_proj,kl,4,2,2,0,0,0,806,471,471,812,2,42,4,2512
qwen4b,draw4,model.layers.33.self_attn.k_proj,ce,57,10,47,0,0,0,805,467,501,787,1,57,7,2495
qwen4b,draw4,model.layers.33.self_attn.k_proj,kl,7,1,6,0,0,0,805,467,501,787,1,57,7,2495
qwen4b,seed0,model.layers.33.self_attn.o_proj,ce,995,303,692,0,0,0,3171,2037,2001,3031,38,995,25,9182
qwen4b,seed0,model.layers.33.self_attn.o_proj,kl,25,6,19,0,0,0,3171,2037,2001,3031,38,995,25,9182
qwen4b,draw1,model.layers.33.self_attn.o_proj,ce,935,218,717,0,0,0,3355,1824,1889,3172,36,935,38,9231
qwen4b,draw1,model.layers.33.self_attn.o_proj,kl,38,8,30,0,0,0,3355,1824,1889,3172,36,935,38,9231
qwen4b,draw2,model.layers.33.self_attn.o_proj,ce,867,238,629,0,0,0,3191,1995,2060,2994,18,867,25,9330
qwen4b,draw2,model.layers.33.self_attn.o_proj,kl,25,9,16,0,0,0,3191,1995,2060,2994,18,867,25,9330
qwen4b,draw3,model.layers.33.self_attn.o_proj,ce,947,284,663,0,0,0,3182,1976,2101,2981,16,947,31,9246
qwen4b,draw3,model.layers.33.self_attn.o_proj,kl,31,12,19,0,0,0,3182,1976,2101,2981,16,947,31,9246
qwen4b,draw4,model.layers.33.self_attn.o_proj,ce,981,295,686,0,0,0,3141,2028,2109,2962,17,981,25,9217
qwen4b,draw4,model.layers.33.self_attn.o_proj,kl,25,7,18,0,0,0,3141,2028,2109,2962,17,981,25,9217
qwen4b,seed0,model.layers.33.self_attn.q_proj,ce,146,32,114,0,0,0,3312,1846,1929,3153,1,146,13,10080
qwen4b,seed0,model.layers.33.self_attn.q_proj,kl,13,1,12,0,0,0,3312,1846,1929,3153,1,146,13,10080
qwen4b,draw1,model.layers.33.self_attn.q_proj,ce,127,23,104,0,0,0,3321,1868,1891,3160,1,127,10,10102
qwen4b,draw1,model.layers.33.self_attn.q_proj,kl,10,1,9,0,0,0,3321,1868,1891,3160,1,127,10,10102
qwen4b,draw2,model.layers.33.self_attn.q_proj,ce,128,31,97,0,0,0,3311,1840,1957,3132,2,128,12,10098
qwen4b,draw2,model.layers.33.self_attn.q_proj,kl,12,3,9,0,0,0,3311,1840,1957,3132,2,128,12,10098
qwen4b,draw3,model.layers.33.self_attn.q_proj,ce,147,47,100,0,0,0,3170,1967,1938,3165,2,147,7,10084
qwen4b,draw3,model.layers.33.self_attn.q_proj,kl,7,1,6,0,0,0,3170,1967,1938,3165,2,147,7,10084
qwen4b,draw4,model.layers.33.self_attn.q_proj,ce,135,37,98,0,0,0,3131,1983,2029,3097,2,135,16,10087
qwen4b,draw4,model.layers.33.self_attn.q_proj,kl,16,3,13,0,0,0,3131,1983,2029,3097,2,135,16,10087
qwen4b,seed0,model.layers.33.self_attn.v_proj,ce,195,55,140,0,0,0,766,435,526,833,9,195,3,2353
qwen4b,seed0,model.layers.33.self_attn.v_proj,kl,3,1,2,0,0,0,766,435,526,833,9,195,3,2353
qwen4b,draw1,model.layers.33.self_attn.v_proj,ce,184,42,142,0,0,0,795,443,493,829,13,184,4,2359
qwen4b,draw1,model.layers.33.self_attn.v_proj,kl,4,0,4,0,0,0,795,443,493,829,13,184,4,2359
qwen4b,draw2,model.layers.33.self_attn.v_proj,ce,160,39,121,0,0,0,802,467,514,777,10,160,5,2385
qwen4b,draw2,model.layers.33.self_attn.v_proj,kl,5,0,5,0,0,0,802,467,514,777,10,160,5,2385
qwen4b,draw3,model.layers.33.self_attn.v_proj,ce,195,58,137,0,0,0,755,470,553,782,4,195,4,2357
qwen4b,draw3,model.layers.33.self_attn.v_proj,kl,4,1,3,0,0,0,755,470,553,782,4,195,4,2357
qwen4b,draw4,model.layers.33.self_attn.v_proj,ce,198,49,149,0,0,0,791,466,522,781,8,198,1,2353
qwen4b,draw4,model.layers.33.self_attn.v_proj,kl,1,0,1,0,0,0,791,466,522,781,8,198,1,2353
qwen4b,seed0,model.layers.34.mlp.down_proj,ce,2638,741,1897,0,0,0,7932,4331,4483,7574,361,2638,393,20928
qwen4b,seed0,model.layers.34.mlp.down_proj,kl,393,96,297,0,0,0,7932,4331,4483,7574,361,2638,393,20928
qwen4b,draw1,model.layers.34.mlp.down_proj,ce,2604,581,2023,0,0,0,8213,4114,4271,7722,320,2604,302,21094
qwen4b,draw1,model.layers.34.mlp.down_proj,kl,302,62,240,0,0,0,8213,4114,4271,7722,320,2604,302,21094
qwen4b,draw2,model.layers.34.mlp.down_proj,ce,2484,669,1815,0,0,0,7952,4410,4521,7437,277,2484,334,21225
qwen4b,draw2,model.layers.34.mlp.down_proj,kl,334,85,249,0,0,0,7952,4410,4521,7437,277,2484,334,21225
qwen4b,draw3,model.layers.34.mlp.down_proj,ce,2579,770,1809,0,0,0,7707,4592,4720,7301,240,2579,318,21183
qwen4b,draw3,model.layers.34.mlp.down_proj,kl,318,99,219,0,0,0,7707,4592,4720,7301,240,2579,318,21183
qwen4b,draw4,model.layers.34.mlp.down_proj,ce,2660,810,1850,0,0,0,7875,4454,4637,7354,314,2660,411,20935
qwen4b,draw4,model.layers.34.mlp.down_proj,kl,411,121,290,0,0,0,7875,4454,4637,7354,314,2660,411,20935
qwen4b,seed0,model.layers.34.mlp.gate_proj,ce,390,111,279,0,0,0,7961,4336,4508,7515,59,390,62,23809
qwen4b,seed0,model.layers.34.mlp.gate_proj,kl,62,16,46,0,0,0,7961,4336,4508,7515,59,390,62,23809
qwen4b,draw1,model.layers.34.mlp.gate_proj,ce,397,98,299,0,0,0,8035,4299,4371,7615,53,397,58,23812
qwen4b,draw1,model.layers.34.mlp.gate_proj,kl,58,18,40,0,0,0,8035,4299,4371,7615,53,397,58,23812
qwen4b,draw2,model.layers.34.mlp.gate_proj,ce,409,122,287,0,0,0,7917,4410,4495,7498,50,409,50,23811
qwen4b,draw2,model.layers.34.mlp.gate_proj,kl,50,13,37,0,0,0,7917,4410,4495,7498,50,409,50,23811
qwen4b,draw3,model.layers.34.mlp.gate_proj,ce,428,111,317,0,0,0,7756,4456,4766,7342,43,428,61,23788
qwen4b,draw3,model.layers.34.mlp.gate_proj,kl,61,18,43,0,0,0,7756,4456,4766,7342,43,428,61,23788
qwen4b,draw4,model.layers.34.mlp.gate_proj,ce,434,138,296,0,0,0,7853,4407,4636,7424,51,434,67,23768
qwen4b,draw4,model.layers.34.mlp.gate_proj,kl,67,24,43,0,0,0,7853,4407,4636,7424,51,434,67,23768
qwen4b,seed0,model.layers.34.mlp.up_proj,ce,606,149,457,0,0,0,7881,4532,4620,7287,47,606,80,23587
qwen4b,seed0,model.layers.34.mlp.up_proj,kl,80,19,61,0,0,0,7881,4532,4620,7287,47,606,80,23587
qwen4b,draw1,model.layers.34.mlp.up_proj,ce,568,126,442,0,0,0,7895,4392,4594,7439,51,568,59,23642
qwen4b,draw1,model.layers.34.mlp.up_proj,kl,59,18,41,0,0,0,7895,4392,4594,7439,51,568,59,23642
qwen4b,draw2,model.layers.34.mlp.up_proj,ce,574,148,426,0,0,0,7688,4516,4778,7338,35,574,54,23657
qwen4b,draw2,model.layers.34.mlp.up_proj,kl,54,19,35,0,0,0,7688,4516,4778,7338,35,574,54,23657
qwen4b,draw3,model.layers.34.mlp.up_proj,ce,609,166,443,0,0,0,7682,4705,4858,7075,25,609,67,23619
